,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
3447,82.81,0.99,70.35,0.73,cloudy,0.0,0.0,0.0,1012.3,Overcast,79.69,1432501200,4,9.997,151.0,13.55,7.33
3448,83.05,0.74,70.11,0.72,partly-cloudy-day,0.0,0.0,0.0,1012.2,Mostly Cloudy,79.9,1432504800,3,9.997,162.0,6.42,6.42
3449,83.35,0.74,70.07,0.71,partly-cloudy-day,0.0,0.0,0.0,1011.7,Mostly Cloudy,80.13,1432508400,1,9.997,179.0,5.69,5.69
3450,82.12,0.75,70.09,0.74,partly-cloudy-day,0.0,0.0,0.0,1012.1,Mostly Cloudy,79.26,1432512000,0,9.997,168.0,4.91,3.73
3451,78.99,0.74,70.48,0.78,partly-cloudy-day,0.0,0.0,0.0,1012.5,Mostly Cloudy,77.83,1432515600,0,9.997,169.0,4.45,4.26
3452,76.5,0.44,70.21,0.84,partly-cloudy-night,0.0,0.0,0.0,1013.0,Partly Cloudy,75.31,1432519200,0,9.94,160.0,3.27,3.27
3453,75.46,0.44,70.14,0.87,partly-cloudy-night,0.0,0.0,0.0,1013.4,Partly Cloudy,74.25,1432522800,0,9.997,168.0,2.6,2.6
3454,73.66,0.43,69.56,0.91,partly-cloudy-night,0.0,0.0,0.0,1013.8,Partly Cloudy,72.45,1432526400,0,9.997,149.0,1.93,1.93
3455,73.53,0.43,69.77,0.92,partly-cloudy-night,0.0,0.0,0.0,1013.7,Partly Cloudy,72.28,1432530000,0,9.997,139.0,1.89,1.89
3456,73.86,0.45,69.78,0.91,partly-cloudy-night,0.0,0.0,0.0,1013.8,Partly Cloudy,72.63,1432533600,0,9.997,169.0,3.22,3.22
3457,73.33,0.75,69.8,0.93,partly-cloudy-night,0.0,0.0,0.0,1013.9,Mostly Cloudy,72.07,1432537200,0,9.993,160.0,3.76,3.76
3458,73.61,0.74,69.74,0.91,partly-cloudy-night,0.0,0.0,0.0,1013.6,Mostly Cloudy,72.38,1432540800,0,9.993,167.0,2.58,2.58
3459,71.91,0.18,68.97,0.94,clear-night,0.0,0.0,0.0,1013.2,Clear,70.71,1432544400,0,9.997,139.0,1.86,1.86
3460,71.28,0.21,68.33,0.94,clear-night,0.0,0.0,0.0,1013.0,Clear,70.15,1432548000,0,9.976,121.0,1.84,1.84
3461,71.49,0.19,68.62,0.94,clear-night,0.0,0.0,0.0,1013.4,Clear,70.32,1432551600,0,9.957,133.0,0.78,0.06
3462,72.9,0.74,69.44,0.93,partly-cloudy-day,0.0,0.0,0.0,1014.3,Mostly Cloudy,71.68,1432555200,0,9.982999999999999,149.0,3.04,3.04
3463,76.07,0.44,71.84,0.91,partly-cloudy-day,0.0,0.0,0.0,1014.6,Partly Cloudy,74.62,1432558800,1,9.997,149.0,5.63,5.63
3464,81.75,0.44,74.18,0.86,partly-cloudy-day,0.0,0.0,0.0,1014.8,Humid and Partly Cloudy,78.59,1432562400,2,9.997,161.0,7.69,7.69
3465,87.44,0.74,74.06,0.78,partly-cloudy-day,0.0,0.0,0.0,1014.5,Humid and Mostly Cloudy,81.64,1432566000,4,9.997,169.0,9.9,7.1
3466,91.56,0.74,74.09,0.72,partly-cloudy-day,0.0,0.0,0.0,1014.2,Humid and Mostly Cloudy,84.24,1432569600,5,9.997,160.0,18.26,11.75
3467,92.4,0.75,74.02,0.7,partly-cloudy-day,0.0,0.0015,0.07,1014.3,Humid and Mostly Cloudy,84.85,1432573200,6,9.997,167.0,15.9,6.7
3468,93.77,0.75,73.51,0.66,partly-cloudy-day,0.0,0.0061,0.11,1013.7,Humid and Mostly Cloudy,86.15,1432576800,6,9.997,151.0,21.47,12.72
3469,92.53,0.75,73.31,0.67,partly-cloudy-day,0.0,0.0007,0.07,1012.9,Humid and Mostly Cloudy,85.38,1432580400,6,9.997,160.0,20.61,11.71
3470,93.99,0.74,72.96,0.64,partly-cloudy-day,0.0,0.0006,0.04,1011.4,Humid and Mostly Cloudy,86.69,1432584000,6,9.997,151.0,21.67,11.23
3471,93.21,0.99,73.53,0.67,cloudy,0.0,0.0,0.0,1010.9,Humid and Overcast,85.73,1432587600,4,9.997,160.0,21.81,11.54
3472,90.6,0.99,73.24,0.7,cloudy,0.0,0.0,0.0,1010.3,Humid and Overcast,84.05,1432591200,3,9.997,161.0,21.73,12.33
3473,89.33,1.0,73.96,0.75,cloudy,0.0,0.0,0.0,1010.3,Humid and Overcast,82.84,1432594800,1,9.997,167.0,15.66,7.33
3474,88.4,1.0,74.58,0.78,cloudy,0.0,0.0,0.0,1010.7,Humid and Overcast,82.02,1432598400,0,9.997,159.0,7.59,5.52
3475,87.81,1.0,74.69,0.8,cloudy,0.0,0.0012,0.06,1011.8,Humid and Overcast,81.64,1432602000,0,8.987,169.0,13.82,6.0
3476,72.3,1.0,66.2,0.83,rain,0.0,0.0634,0.88,1013.7,Light Rain,71.53,1432605600,0,3.037,161.0,22.02,5.83
3477,67.43,1.0,65.12,0.95,rain,0.0,1.0087,0.97,1012.3,Heavy Rain,66.61,1432609200,0,1.104,342.0,14.29,8.38
3478,67.68,1.0,65.63,0.96,rain,0.0,1.3978,0.98,1014.9,Heavy Rain,66.78,1432612800,0,5.973,163.0,13.47,4.99
3479,67.4,0.75,65.37,0.96,rain,0.0,0.3797,0.98,1014.1,Rain,66.54,1432616400,0,6.021,155.0,7.45,7.33
3480,66.67,1.0,64.22,0.94,rain,0.0,0.1956,0.97,1013.9,Rain,65.95,1432620000,0,7.017,153.0,17.2,6.35
3481,67.61,1.0,64.8,0.93,rain,0.0,0.2324,0.97,1015.5,Rain,66.85,1432623600,0,3.0069999999999997,207.0,12.96,6.0
3482,66.74,1.0,63.45,0.91,rain,0.0,0.1223,0.97,1014.8,Rain,66.15,1432627200,0,7.026,152.0,4.79,4.79
3483,67.01,0.98,63.53,0.9,rain,0.0,0.0289,0.36,1015.4,Possible Light Rain,66.42,1432630800,0,7.053999999999999,152.0,5.36,5.36
3484,67.92,0.99,64.89,0.92,cloudy,0.0,0.0251,0.24,1015.0,Overcast,67.15,1432634400,0,7.0489999999999995,180.0,3.12,3.12
3485,68.39,0.99,65.6,0.94,cloudy,0.0,0.0073,0.22,1014.9,Overcast,67.54,1432638000,0,7.0729999999999995,299.0,1.87,1.87
3486,68.62,1.0,65.85,0.94,cloudy,0.0,0.0057,0.14,1015.5,Overcast,67.74,1432641600,0,9.988999999999999,185.0,1.19,0.21
3487,70.33,0.74,67.47,0.94,partly-cloudy-day,0.0,0.0018,0.05,1016.2,Mostly Cloudy,69.28,1432645200,1,9.988999999999999,210.0,1.29,0.33
3488,74.44,0.43,69.28,0.87,partly-cloudy-day,0.0,0.0012,0.03,1016.0,Partly Cloudy,73.3,1432648800,2,9.988999999999999,180.0,5.39,4.42
3489,78.52,0.43,70.18,0.78,partly-cloudy-day,0.0,0.0013,0.04,1015.9,Partly Cloudy,77.39,1432652400,4,9.997,161.0,10.49,9.57
3490,84.58,0.43,71.86,0.75,partly-cloudy-day,0.0,0.0005,0.02,1016.3,Partly Cloudy,80.53,1432656000,6,9.997,151.0,18.89,13.3
3491,88.32,0.45,72.52,0.71,partly-cloudy-day,0.0,0.0023,0.03,1016.6,Humid and Partly Cloudy,82.81,1432659600,8,9.997,169.0,11.22,9.41
3492,87.48,0.76,72.05,0.71,partly-cloudy-day,0.0,0.0002,0.01,1016.8,Humid and Mostly Cloudy,82.43,1432663200,6,9.997,170.0,18.38,9.9
3493,86.53,0.76,72.7,0.75,partly-cloudy-day,0.0,0.0,0.0,1016.8,Humid and Mostly Cloudy,81.55,1432666800,6,9.997,152.0,10.36,10.07
3494,88.86,0.76,73.58,0.74,partly-cloudy-day,0.0,0.0,0.0,1016.8,Humid and Mostly Cloudy,82.71,1432670400,6,9.997,150.0,16.46,9.66
3495,89.64,0.75,73.81,0.74,partly-cloudy-day,0.0,0.0,0.0,1016.4,Humid and Mostly Cloudy,83.12,1432674000,5,9.997,142.0,11.56,11.56
3496,89.4,0.75,74.17,0.75,partly-cloudy-day,0.0,0.0,0.0,1016.1,Humid and Mostly Cloudy,82.8,1432677600,3,9.987,140.0,11.3,11.3
3497,86.5,0.75,73.58,0.78,partly-cloudy-day,0.0,0.0004,0.01,1015.7,Humid and Mostly Cloudy,81.24,1432681200,2,9.997,158.0,10.37,10.37
3498,84.85,0.75,73.36,0.79,partly-cloudy-day,0.0,0.0002,0.03,1015.4,Humid and Mostly Cloudy,80.33,1432684800,0,9.997,141.0,9.61,9.61
3499,82.16,0.75,73.09,0.82,partly-cloudy-day,0.0,0.0,0.0,1015.4,Humid and Mostly Cloudy,78.9,1432688400,0,9.997,122.0,7.76,7.76
3500,79.76,1.0,72.43,0.82,cloudy,0.0,0.0,0.0,1016.1,Humid and Overcast,78.36,1432692000,0,9.997,121.0,4.73,4.73
3501,79.45,0.76,72.41,0.83,partly-cloudy-night,0.0,0.0,0.0,1016.6,Humid and Mostly Cloudy,78.05,1432695600,0,9.997,131.0,7.52,7.52
3502,79.59,1.0,73.05,0.84,cloudy,0.0,0.0,0.0,1016.4,Humid and Overcast,78.11,1432699200,0,9.997,131.0,6.47,6.47
3503,79.77,1.0,73.37,0.85,cloudy,0.0,0.0,0.0,1016.3,Humid and Overcast,78.25,1432702800,0,9.997,139.0,4.97,4.79
3504,79.78,1.0,74.06,0.87,cloudy,0.0,0.0,0.0,1016.5,Humid and Overcast,78.16,1432706400,0,9.987,140.0,5.76,5.76
3505,79.86,0.76,74.15,0.87,partly-cloudy-night,0.0,0.0,0.0,1016.4,Humid and Mostly Cloudy,78.23,1432710000,0,9.014,141.0,3.86,3.86
3506,79.76,1.0,74.72,0.9,cloudy,0.0,0.0,0.0,1016.5,Humid and Overcast,78.04,1432713600,0,9.016,142.0,1.61,0.23
3507,79.57,1.0,74.86,0.91,cloudy,0.0,0.0,0.0,1015.6,Humid and Overcast,77.83,1432717200,0,8.023,149.0,2.6,2.6
3508,79.14,1.0,74.62,0.91,cloudy,0.0,0.0015,0.01,1017.1,Humid and Overcast,77.41,1432720800,0,7.973,61.0,3.92,3.42
3509,67.97,1.0,64.95,0.92,rain,0.0,0.1603,0.89,1019.2,Rain,67.21,1432724400,0,3.963,48.0,18.39,11.01
3510,67.01,1.0,64.27,0.93,rain,0.0,0.4459,0.96,1019.2,Heavy Rain,66.3,1432728000,0,3.013,109.0,7.47,7.47
3511,66.71,1.0,64.28,0.94,rain,0.0,0.1574,0.98,1020.6,Rain,65.98,1432731600,1,5.044,252.0,5.37,3.75
3512,67.5,1.0,65.03,0.94,rain,0.0,0.2279,0.97,1019.1,Rain,66.69,1432735200,2,6.99,256.0,16.63,3.47
3513,68.54,0.99,65.98,0.94,rain,0.0,0.0223,0.95,1019.4,Light Rain,67.64,1432738800,3,7.061,157.0,3.02,2.12
3514,70.75,0.99,67.46,0.93,rain,0.0,0.0127,0.92,1019.8,Drizzle,69.73,1432742400,4,7.065,192.0,3.59,2.9
3515,74.32,0.74,68.89,0.86,partly-cloudy-day,0.0,0.0022,0.14,1019.1,Mostly Cloudy,73.24,1432746000,6,7.0729999999999995,157.0,4.0,4.0
3516,79.94,0.73,71.32,0.78,partly-cloudy-day,0.0,0.0006,0.05,1018.9,Mostly Cloudy,78.7,1432749600,6,9.985,122.0,4.72,4.72
3517,86.93,0.43,71.91,0.71,partly-cloudy-day,0.0,0.0003,0.04,1018.6,Partly Cloudy,82.1,1432753200,8,9.997,126.0,5.08,3.7
3518,89.74,0.43,72.13,0.68,partly-cloudy-day,0.0,0.0,0.0,1017.9,Humid and Partly Cloudy,84.02,1432756800,7,9.997,163.0,6.15,2.61
3519,92.87,0.74,73.59,0.68,partly-cloudy-day,0.0,0.0,0.0,1017.3,Humid and Mostly Cloudy,85.45,1432760400,5,9.997,127.0,5.68,4.41
3520,92.85,0.75,72.24,0.63,partly-cloudy-day,0.0,0.0,0.0,1016.8,Humid and Mostly Cloudy,86.3,1432764000,3,9.997,151.0,13.49,6.82
3521,91.35,0.44,72.35,0.66,partly-cloudy-day,0.0,0.0,0.0,1016.5,Humid and Partly Cloudy,85.09,1432767600,2,9.997,135.0,5.88,5.21
3522,89.84,0.43,71.24,0.64,partly-cloudy-day,0.0,0.0,0.0,1016.3,Partly Cloudy,84.57,1432771200,0,9.997,188.0,5.31,5.31
3523,85.78,0.43,70.97,0.7,partly-cloudy-day,0.0,0.0,0.0,1016.6,Partly Cloudy,81.62,1432774800,0,9.997,179.0,3.39,3.39
3524,81.76,0.43,70.85,0.76,partly-cloudy-night,0.0,0.0,0.0,1017.1,Partly Cloudy,78.91,1432778400,0,9.997,179.0,2.68,2.68
3525,78.66,0.43,70.67,0.8,partly-cloudy-night,0.0,0.0,0.0,1017.8,Partly Cloudy,77.47,1432782000,0,9.997,159.0,3.94,3.94
3526,77.12,0.43,71.1,0.85,partly-cloudy-night,0.0,0.0,0.0,1018.4,Partly Cloudy,75.83,1432785600,0,9.997,131.0,3.19,3.19
3527,76.66,0.43,71.53,0.88,partly-cloudy-night,0.0,0.0,0.0,1018.3,Partly Cloudy,75.29,1432789200,0,9.997,130.0,3.08,3.08
3528,75.52,0.43,71.15,0.9,partly-cloudy-night,0.0,0.0,0.0,1017.8,Partly Cloudy,74.16,1432792800,0,9.997,111.0,1.86,1.86
3529,74.74,0.43,71.39,0.94,partly-cloudy-night,0.0,0.0,0.0,1017.3,Partly Cloudy,73.3,1432796400,0,9.997,130.0,1.79,1.79
3530,74.33,0.43,70.74,0.93,partly-cloudy-night,0.0,0.0,0.0,1017.0,Partly Cloudy,72.97,1432800000,0,9.997,128.0,0.58,0.06
3531,73.5,0.43,70.54,0.95,partly-cloudy-night,0.0,0.0,0.0,1017.0,Partly Cloudy,72.14,1432803600,0,9.935,133.0,0.37,0.06
3532,72.84,0.43,69.86,0.94,partly-cloudy-night,0.0,0.0,0.0,1017.3,Partly Cloudy,71.55,1432807200,0,9.884,130.0,0.33,0.04
3533,72.21,0.19,69.78,0.96,clear-night,0.0,0.0,0.0,1017.9,Clear,70.89,1432810800,0,9.857000000000001,50.0,1.7,1.7
3534,73.09,0.19,70.05,0.94,clear-day,0.0,0.0,0.0,1018.2,Clear,71.78,1432814400,0,9.913,103.0,0.6,0.14
3535,76.51,0.45,73.02,0.94,partly-cloudy-day,0.0,0.0,0.0,1018.2,Humid and Partly Cloudy,74.91,1432818000,1,9.941,129.0,3.71,3.71
3536,82.91,0.74,74.07,0.84,partly-cloudy-day,0.0,0.0,0.0,1018.2,Humid and Mostly Cloudy,79.17,1432821600,2,9.997,130.0,4.51,4.51
3537,87.47,0.75,74.46,0.79,partly-cloudy-day,0.0,0.0,0.0,1018.3,Humid and Mostly Cloudy,81.52,1432825200,4,9.997,140.0,5.56,5.56
3538,93.43,0.75,74.4,0.7,partly-cloudy-day,0.0,0.0,0.0,1018.4,Humid and Mostly Cloudy,85.32,1432828800,5,9.997,165.0,5.38,4.84
3539,95.15,0.75,73.82,0.65,partly-cloudy-day,0.0,0.0,0.0,1018.9,Humid and Mostly Cloudy,86.95,1432832400,6,9.997,158.0,5.47,3.71
3540,96.96,0.44,73.53,0.61,partly-cloudy-day,0.0,0.0,0.0,1018.2,Humid and Partly Cloudy,88.52,1432836000,8,9.997,148.0,5.24,3.92
3541,98.46,0.75,74.02,0.61,partly-cloudy-day,0.0,0.0006,0.01,1017.3,Humid and Mostly Cloudy,89.28,1432839600,6,9.997,116.0,6.62,5.85
3542,96.29,0.74,73.91,0.64,partly-cloudy-day,0.0,0.0,0.0,1017.0,Humid and Mostly Cloudy,87.73,1432843200,6,9.997,133.0,7.52,7.52
3543,94.01,0.98,74.15,0.68,cloudy,0.0,0.0,0.0,1016.3,Humid and Overcast,85.89,1432846800,4,9.997,123.0,6.48,6.48
3544,92.65,0.74,74.34,0.71,partly-cloudy-day,0.0,0.0,0.0,1015.7,Humid and Mostly Cloudy,84.83,1432850400,3,9.997,139.0,6.96,6.96
3545,93.25,0.74,74.99,0.72,partly-cloudy-day,0.0,0.0,0.0,1014.8,Humid and Mostly Cloudy,84.83,1432854000,2,9.997,130.0,9.53,9.53
3546,91.55,0.74,74.74,0.74,partly-cloudy-day,0.0,0.0,0.0,1013.9,Humid and Mostly Cloudy,83.88,1432857600,0,9.997,132.0,16.49,10.04
3547,87.03,0.74,73.89,0.78,partly-cloudy-day,0.0,0.0,0.0,1013.5,Humid and Mostly Cloudy,81.46,1432861200,0,9.997,140.0,7.66,6.97
3548,83.82,0.74,73.95,0.83,partly-cloudy-night,0.0,0.0,0.0,1014.6,Humid and Mostly Cloudy,79.65,1432864800,0,9.997,133.0,6.8,6.8
3549,81.6,0.75,74.04,0.86,partly-cloudy-night,0.0,0.0,0.0,1015.2,Humid and Mostly Cloudy,78.53,1432868400,0,9.997,150.0,8.81,8.81
3550,79.84,0.43,74.06,0.87,partly-cloudy-night,0.0,0.0,0.0,1015.2,Humid and Partly Cloudy,78.22,1432872000,0,9.997,140.0,5.58,5.58
3551,79.63,0.75,73.94,0.87,partly-cloudy-night,0.0,0.0,0.0,1015.4,Humid and Mostly Cloudy,78.03,1432875600,0,9.984,169.0,4.63,3.65
3552,79.54,0.75,73.87,0.87,partly-cloudy-night,0.0,0.0,0.0,1015.5,Humid and Mostly Cloudy,77.94,1432879200,0,9.984,169.0,3.49,3.43
3553,78.84,0.75,73.84,0.89,partly-cloudy-night,0.0,0.0,0.0,1015.1,Humid and Mostly Cloudy,77.22,1432882800,0,9.988999999999999,168.0,4.04,4.03
3554,78.71,0.75,73.95,0.9,partly-cloudy-night,0.0,0.0,0.0,1014.5,Humid and Mostly Cloudy,77.06,1432886400,0,9.993,187.0,4.41,2.96
3555,79.3,1.0,74.47,0.9,cloudy,0.0,0.0002,0.04,1014.4,Humid and Overcast,77.61,1432890000,0,8.038,179.0,4.29,4.1
3556,78.63,0.75,74.52,0.92,partly-cloudy-night,0.0,0.0009,0.06,1014.5,Humid and Mostly Cloudy,76.9,1432893600,0,8.036,181.0,3.39,2.82
3557,78.22,0.99,74.08,0.92,cloudy,0.0,0.0115,0.1,1014.4,Humid and Overcast,76.53,1432897200,0,8.027999999999999,165.0,4.32,3.45
3558,73.31,1.0,68.37,0.88,rain,0.0,0.0409,0.38,1015.7,Possible Light Rain,72.27,1432900800,0,4.079,243.0,11.31,2.78
3559,71.66,0.99,68.14,0.92,rain,0.0,0.0263,0.95,1014.1,Light Rain,70.58,1432904400,1,9.997,138.0,5.71,5.71
3560,73.07,0.98,69.03,0.91,cloudy,0.0,0.0029,0.09,1014.3,Overcast,71.92,1432908000,2,9.997,159.0,4.21,4.21
3561,74.77,0.99,69.73,0.88,cloudy,0.0,0.0,0.0,1013.8,Overcast,73.58,1432911600,3,9.997,141.0,7.17,7.17
3562,78.01,0.99,69.64,0.78,cloudy,0.0,0.0004,0.04,1014.8,Overcast,76.94,1432915200,4,9.997,160.0,5.51,5.51
3563,78.85,0.74,70.52,0.79,partly-cloudy-day,0.0,0.0,0.0,1014.4,Mostly Cloudy,77.68,1432918800,6,9.997,141.0,7.78,7.78
3564,87.25,0.74,69.75,0.64,partly-cloudy-day,0.0,0.0,0.0,1014.8,Mostly Cloudy,83.25,1432922400,6,9.997,208.0,6.85,3.49
3565,87.92,0.74,66.77,0.54,partly-cloudy-day,0.0,0.0,0.0,1015.0,Mostly Cloudy,85.27,1432926000,6,9.997,244.0,7.1,5.14
3566,88.87,0.74,66.21,0.51,partly-cloudy-day,0.0,0.0,0.0,1014.5,Mostly Cloudy,86.44,1432929600,6,9.997,209.0,6.56,4.87
3567,90.65,0.43,66.5,0.49,partly-cloudy-day,0.0,0.0,0.0,1014.2,Partly Cloudy,87.94,1432933200,6,9.997,203.0,5.65,2.49
3568,91.36,0.43,66.33,0.48,partly-cloudy-day,0.0,0.0,0.0,1013.7,Partly Cloudy,88.68,1432936800,4,9.997,182.0,5.91,5.5
3569,91.14,0.43,67.49,0.51,partly-cloudy-day,0.0,0.0,0.0,1013.6,Partly Cloudy,87.83,1432940400,2,9.997,182.0,5.35,3.32
3570,89.08,0.43,67.66,0.55,partly-cloudy-day,0.0,0.0,0.0,1013.7,Partly Cloudy,85.88,1432944000,0,9.997,179.0,4.85,4.16
3571,87.23,0.43,67.81,0.58,partly-cloudy-day,0.0,0.0,0.0,1013.9,Partly Cloudy,84.13,1432947600,0,9.997,170.0,3.54,3.53
3572,83.2,0.19,68.47,0.67,clear-night,0.0,0.0,0.0,1014.4,Clear,80.4,1432951200,0,9.997,168.0,3.34,3.34
3573,79.28,0.43,68.99,0.73,partly-cloudy-night,0.0,0.0,0.0,1014.9,Partly Cloudy,78.31,1432954800,0,9.997,169.0,3.45,3.45
3574,78.2,0.43,70.77,0.81,partly-cloudy-night,0.0,0.0,0.0,1015.3,Partly Cloudy,76.99,1432958400,0,9.997,168.0,2.63,2.63
3575,77.28,0.43,71.17,0.85,partly-cloudy-night,0.0,0.0,0.0,1015.7,Partly Cloudy,75.98,1432962000,0,9.997,169.0,2.49,2.49
3576,76.75,0.43,71.68,0.88,partly-cloudy-night,0.0,0.0,0.0,1015.7,Partly Cloudy,75.37,1432965600,0,9.997,179.0,1.83,1.83
3577,75.33,0.73,71.28,0.91,partly-cloudy-night,0.0,0.0,0.0,1015.4,Mostly Cloudy,73.94,1432969200,0,9.997,184.0,0.97,0.09
3578,75.17,0.73,71.72,0.94,partly-cloudy-night,0.0,0.0,0.0,1015.1,Mostly Cloudy,73.7,1432972800,0,9.985,181.0,1.79,1.79
3579,75.17,0.73,72.05,0.95,partly-cloudy-night,0.0,0.0,0.0,1014.9,Humid and Mostly Cloudy,73.65,1432976400,0,8.965,170.0,1.72,1.72
3580,74.58,0.73,71.46,0.95,partly-cloudy-night,0.0,0.0,0.0,1015.2,Mostly Cloudy,73.12,1432980000,0,8.939,177.0,0.27,0.02
3581,74.04,0.43,71.26,0.96,partly-cloudy-night,0.0,0.0,0.0,1015.8,Partly Cloudy,72.59,1432983600,0,9.873,193.0,0.23,0.02
3582,74.54,0.43,71.54,0.95,partly-cloudy-day,0.0,0.0,0.0,1015.9,Partly Cloudy,73.07,1432987200,0,6.968999999999999,181.0,0.24,0.03
3583,78.19,0.74,74.15,0.92,partly-cloudy-day,0.0,0.0,0.0,1016.6,Humid and Mostly Cloudy,76.5,1432990800,1,7.98,170.0,1.78,1.78
3584,85.02,0.75,74.79,0.84,partly-cloudy-day,0.0,0.0,0.0,1017.3,Humid and Mostly Cloudy,80.11,1432994400,2,9.985,199.0,2.28,0.2
3585,88.13,0.75,73.76,0.76,partly-cloudy-day,0.0,0.0,0.0,1017.7,Humid and Mostly Cloudy,82.17,1432998000,4,9.985,277.0,3.41,2.77
3586,89.6,0.75,72.69,0.7,partly-cloudy-day,0.0,0.0,0.0,1017.4,Humid and Mostly Cloudy,83.63,1433001600,5,9.985,299.0,4.22,4.22
3587,92.55,0.74,72.57,0.65,partly-cloudy-day,0.0,0.0,0.0,1016.8,Humid and Mostly Cloudy,85.86,1433005200,6,9.985,347.0,3.76,2.84
3588,95.62,0.74,72.51,0.6,partly-cloudy-day,0.0,0.0004,0.02,1015.5,Humid and Mostly Cloudy,88.27,1433008800,6,9.997,102.0,5.17,3.12
3589,95.87,0.74,71.99,0.58,partly-cloudy-day,0.0,0.0,0.0,1015.2,Mostly Cloudy,88.86,1433012400,6,9.997,169.0,4.52,3.63
3590,96.28,0.75,72.1,0.57,partly-cloudy-day,0.0,0.0,0.0,1015.0,Humid and Mostly Cloudy,89.1,1433016000,6,9.997,142.0,4.5,3.72
3591,91.62,0.99,72.23,0.65,rain,0.0,0.0068,0.69,1013.4,Drizzle and Humid,85.36,1433019600,4,9.988999999999999,238.0,20.16,9.69
3592,73.59,0.99,68.43,0.87,rain,0.0,0.2656,0.85,1015.1,Rain,72.56,1433023200,3,8.04,14.0,15.53,7.63
3593,72.9,0.99,68.76,0.9,rain,0.0,0.2296,0.9,1015.9,Rain,71.79,1433026800,1,9.949,81.0,7.54,7.54
3594,71.66,1.0,67.39,0.89,rain,0.0,0.0497,0.38,1016.7,Possible Light Rain,70.7,1433030400,0,9.981,150.0,7.71,7.71
3595,70.85,1.0,67.89,0.94,rain,0.0,0.0495,0.98,1016.3,Light Rain,69.77,1433034000,0,9.972000000000001,162.0,8.77,8.77
3596,70.83,1.0,67.85,0.94,rain,0.0,0.0426,0.99,1018.0,Light Rain,69.75,1433037600,0,9.962,272.0,3.0,2.15
3597,70.57,0.99,67.11,0.92,rain,0.0,0.0725,0.98,1016.0,Light Rain,69.59,1433041200,0,8.033999999999999,212.0,5.7,5.7
3598,70.5,0.99,67.09,0.92,rain,0.0,0.0437,0.98,1015.9,Light Rain,69.53,1433044800,0,9.997,267.0,4.01,4.01
3599,70.09,0.98,67.45,0.95,rain,0.0,0.0047,0.35,1016.6,Possible Drizzle,69.03,1433048400,0,9.997,292.0,3.29,0.51
3600,70.09,0.74,67.53,0.95,partly-cloudy-night,0.0,0.0005,0.09,1017.1,Mostly Cloudy,69.02,1433052000,0,9.997,70.0,3.27,3.27
3601,70.03,0.98,67.51,0.95,cloudy,0.0,0.0002,0.01,1016.8,Overcast,68.96,1433055600,0,9.997,60.0,4.3,4.3
3602,70.23,0.74,66.96,0.92,partly-cloudy-night,0.0,0.0012,0.01,1016.7,Mostly Cloudy,69.26,1433059200,0,9.997,12.0,3.22,3.22
3603,70.24,0.75,66.92,0.92,partly-cloudy-night,0.0,0.0022,0.02,1016.2,Mostly Cloudy,69.28,1433062800,0,9.997,11.0,1.91,1.91
3604,69.9,0.75,67.36,0.95,partly-cloudy-night,0.0,0.001,0.01,1016.1,Mostly Cloudy,68.85,1433066400,0,9.997,356.0,0.32,0.05
3605,70.08,0.75,67.44,0.95,partly-cloudy-night,0.0,0.001,0.07,1016.5,Mostly Cloudy,69.02,1433070000,0,9.997,318.0,0.33,0.03
3606,70.3,0.75,67.09,0.93,partly-cloudy-day,0.0,0.0003,0.01,1016.8,Mostly Cloudy,69.31,1433073600,0,9.997,281.0,2.39,2.39
3607,71.28,0.75,67.97,0.93,partly-cloudy-day,0.0,0.0,0.0,1017.5,Mostly Cloudy,70.21,1433077200,1,9.997,314.0,2.6,2.6
3608,73.28,1.0,68.8,0.89,cloudy,0.0,0.0,0.0,1018.1,Overcast,72.17,1433080800,2,9.997,343.0,4.93,4.93
3609,74.82,0.99,68.43,0.83,cloudy,0.0,0.0,0.0,1018.7,Overcast,73.83,1433084400,3,9.997,1.0,5.85,5.85
3610,77.04,0.75,68.3,0.77,partly-cloudy-day,0.0,0.0,0.0,1018.3,Mostly Cloudy,76.12,1433088000,5,9.997,353.0,6.85,5.96
3611,82.27,0.74,68.46,0.69,partly-cloudy-day,0.0,0.0,0.0,1018.0,Mostly Cloudy,79.66,1433091600,6,9.997,18.0,6.74,6.74
3612,85.16,0.74,68.34,0.63,partly-cloudy-day,0.0,0.0,0.0,1017.8,Mostly Cloudy,82.08,1433095200,6,9.997,1.0,5.87,4.5
3613,87.34,0.73,67.95,0.58,partly-cloudy-day,0.0,0.0,0.0,1017.1,Mostly Cloudy,84.16,1433098800,6,9.997,18.0,6.0,3.96
3614,86.96,0.74,66.18,0.54,partly-cloudy-day,0.0,0.0003,0.04,1016.5,Mostly Cloudy,84.64,1433102400,6,9.997,332.0,5.45,2.52
3615,87.69,0.44,65.75,0.52,partly-cloudy-day,0.0,0.0004,0.04,1015.8,Partly Cloudy,85.55,1433106000,6,9.997,345.0,4.56,3.0
3616,88.48,0.43,66.03,0.51,partly-cloudy-day,0.0,0.0,0.0,1015.2,Partly Cloudy,86.16,1433109600,4,9.997,349.0,4.57,3.66
